# scale_pdf := (lambda >= 0) ? ( pdf * (lambda^2 + pi^2) ) : ( pdf * sqrt(2 pi) * exp(sigma) / sqrt(sigma) )
# sigma := exp(-lambda-1)
lambda,scaled_pdf,error
-0.14453125,1.0610867998626640083600092097621061500980036047235767703121217426356889400349878268131108812525103086076670574564215694614271219870343113467173765895359019499590544100213,1.10300475e-168
-0.140625,1.0612616546504618514688856882571953205038881594615888421823646420632054733526610321653318287682696258030595054956573405524240250270254024129166747673608619481611799447772,7.86347058e-169
-0.13671875,1.0614369201803096349945871552724732597893430490183324472553856142715378905843921947209699290305386256846439062387636249792477952862224402695425313915140383927922646624085,8.04295444e-169
-0.1328125,1.0616125971209314001251075445677950224237860496834065469326144781334031581566177772918644633437884171326382202928623978212796226229252830238060354795091271313777250141576,9.47967525e-169
-0.12890625,1.0617886861414436184691465462040299173079807061219740779014835117920490957654259900168546384388853860648576711662927450337527243353807065574813475334039937341758226874099,9.62541183e-169
-0.125,1.061965187911354874848604283262221156988466677010552269017203760077818497034395833849920683111280586283584716955139874203526047949753254433423591688709483348681709306722,7.27156479e-169
-0.12109375,1.0621421031005655550135626320783654369355697116935298568005289671287335391347922372125540837456406538141476061546897669260277835241527524384036150778013361868772941415496,4.40754671e-169
-0.1171875,1.0623194323793675382919519978881371048699959478738773884847428413359583869614864775751699860284612244562010224586204280757292931251579991363917482851118600871269952903969,1.20072077e-168
-0.11328125,1.0624971764184438951859970183380653780885967323538767632192645448377807355133168693943887676944714497238152884233298997290294598714560526589542189105675260683990751531955,5.05905518e-169
-0.109375,1.062675335888868589927429364729257179233494575539145927769306804602968359026169403355783361494826025673931289586038654705933286419528191087740320854982204932846607447134,5.48275378e-169
-0.10546875,1.0628539114621061880033505490122543483548844611539638222299783612526382016426402205853374244101126235101088055068461512276484026493982457244045511094934188034396093899286,9.58243909e-169
-0.1015625,1.0630329038100115686645224273243271181266233695908093241455881873896975914026380501192465306510872177605280777959276621227635061021688343364590811127974001369423402888472,6.32332985e-169
-0.09765625,1.0632123136048296424277579221124067759297992963168912300023412377569556941205457586864735347591284375008076706179729222592384427259259023145062158442293122824125300449161,6.46179748e-169
-0.09375,1.0633921415191950735839793684564613563471708299150378714223354118896061865722866428836823877994072512563474802143044862012930036191931052125259038618689815914060986752137,6.72259823e-169
-0.08984375,1.0635723882261320077234068299213488177878705371969592511103873031171886885948580013368015590792348892831998573360292385517162080770061823158764309160104185918051641675674,6.64686118e-169
-0.0859375,1.0637530543990538042892337289232688323508282476162972781259080981257804473497592836777832009794852897911594655759411642967810180865647033197890469399864051064194234303343,6.24351047e-169
-0.08203125,1.0639341407117627741710421999842806457374304040928539310234918726023635383006150684822916089903858699734803577403017276387431995929690155036361318584762324110073732083838,6.93845377e-169
-0.078125,1.0641156478384499223491057051304237951426151848170966629732418980010027426900784760346141008346587082055440909711193720485216331060705527011436983811073527822138414856597,4.59101116e-169
-0.07421875,1.0642975764536946956006216528121783788244308868743465189540966125806609183241460168288301093114166803532036370144585560527409940346488182206610127755960791367531641284153,3.46070937e-169
-0.0703125,1.0644799272324647352788120388175702005263144880479131400000704205622426696836324574459269771454678073736333191726606238200827358356789927400142527743478941542615891041725,2.23564709e-169
-0.06640625,1.0646627008501156351757254834161204482514858905443435718045031163118473088638636563503256391241898808874802148638997672310308023922463583447449284230893033378590334584212,1.43387417e-169
-0.0625,1.0648458979823907044794694771046255790774050791593222978194723654163674125384933675031531077154041026784568061422649673995717678128943809464279167752845360877732125231786,5.30090914e-169
-0.05859375,1.0650295193054207358364971714924977686277142548473538878767122783269944415482890936051551026662296756122483188066254181666464740999440922639998636362331722256338608910498,3.49720246e-169
-0.0546875,1.0652135654957237785294686657145616070592206716466883223921459145166338813516119619118043499035353594120749709762822687182432202935755815337087643483172660040578691933553,4.21849209e-169
-0.05078125,1.0653980372302049167811024459225414253389766636267659574331802559780986787785905927876914948435523143587057481020447175096713732896451366232013575183932702824981986683708,4.67394989e-169
-0.046875,1.0655829351861560531943284394929269390334797876762773194687808057492575140563246745985605650460392083748480355873897815513708064107279437608089459618208184071736060655923,4.86366592e-169
-0.04296875,1.0657682600412556973389500501885020825814603681571579673977266955044805631495491603884105515238959546929761857696315245461159494402982475273096053106017348907317751870673,9.32389261e-169
-0.0390625,1.0659540124735687594949185491935817649723927027360579748367928972613735716837448871168322457301937496031416475224811099429854858660218679875121929828088488870768505280322,4.50482539e-169
-0.03515625,1.0661401931615463495622193132588354277857804454857152821365077077903581034322579640419563859346535988380321091611103059310748300163742357474559555047228666212664313422361,4.01232552e-169
-0.03125,1.0663268027840255811472656286701943647771054217402179988647370454674284270190206776753903356716709693886734319895269025653453576968411195404780975451876556040766691862425,3.66299012e-169
-0.02734375,1.0665138420202293808355921219071564682309706746885019586128358912568405158069869832420820963016042810298027544988713497848366701177415309064622348096720498245590753188337,3.65913349e-169
-0.0234375,1.0667013115497663026605363381678460679671661051835600155708570608522997783597789976494884096812658939811295619313363260799782427338315522338358226372603415928435420095068,3.53184312e-169
-0.01953125,1.0668892120526303477774935708800112137727116130986138912045906049110769603065337527703087529051754068522086560539342155940641740171678345190220200833284021470465621693304,3.26028005e-169
-0.015625,1.0670775442092007893532267523367368360617737258141183929264937749355143916162032730062823423545899251791130316005784086398758210548804646146695122359853855827213438462577,2.84374138e-169
-0.01171875,1.0672663087002420026796100511203621876398628339615935074287691048912208297407600261768892744261084304978877283872638790022111097748549228476461005520029775048028934645121,2.30006578e-169
-0.0078125,1.0674555062069033005210817894145253581542970946439788164039707643541805942899827921135320714110926799434378366955811929869705819457288346653241869988321040056478872105486,2.14389121e-169
-0.00390625,1.0676451374107187737049793960382131639698749868548238440409026747205902856906156466923798315522956365623920285996850243196024178235774921400005537432314790413669670922976,2.29410927e-169
0,1.7652198113535851167348815010562825879325431744411501990321609391843093706033859671345390389040465874347522036862809275670335402826437324868704959306199925401388391584598,3.55050026e-159
-0,1.0678352029936071369638263524320741569744328701487974725189005544892831395269063643505890005619311180775851792967255463256222965042719945071849013840993100599311173025445,2.34185318e-169
0.00390625,1.7646215563086513771125892202589888226601985162070726128258142972722513566483630534523934225145931122026524892711582239471140281827017606346310078006251289635506663342214,3.55050575e-159
0.0078125,1.764019758376788767280263052531858696677782105730023312697856955965620474380495751742945425682434995693067788341778531707652726489265577250492258519023904053998053930623,3.55052222e-159
0.01171875,1.7634144604484972499641206616335353871002974103366388305358500780774568777701090201811984867993593375687448233213062863703497069365730308775980501529448067955640743838055,3.55054966e-159
0.015625,1.7628057051803308876206833712456159715749677904814186565726400444650171402122990198393319968858255420146479152606020373507151583325148307744559002551740864427100121350663,3.55058809e-159
0.01953125,1.7621935349950215826169551449392179590133495697481962706733914299025137949085614478315466578429245073101713195775257251386777864958890720311688206798933715300559086233058,3.55063749e-159
